年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,當選人數合計
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,朱宗仁 Piya Saliljan,中國國民黨,1,57,Y,NA,263,18.05,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李德福,中國國民黨,1,57,N,*,348,40.84,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,謝進貴,無黨籍及未經政黨推薦,1,58,Y,NA,155,18.19,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,曾得榮,無黨籍及未經政黨推薦,1,61,N,NA,152,17.84,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,曾明珠,無黨籍及未經政黨推薦,2,43,N,*,197,23.12,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,方華雄,中國國民黨,1,40,Y,*,6829,19.78,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,吳尤敏,民主進步黨,2,49,N,*,2882,8.34,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林淑香,中國國民黨,2,54,Y,*,4055,11.74,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林仁傑,民主進步黨,1,32,N,*,4166,12.06,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李進是,民主進步黨,1,59,N,*,2536,7.34,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李秀䅿,無黨籍及未經政黨推薦,2,57,Y,*,3133,9.07,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林郭麗絨,無黨籍及未經政黨推薦,2,63,N,*,2523,7.3,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林金展,中國國民黨,1,39,N,NA,1936,5.6,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,嚴淑裕,中國國民黨,2,43,Y,*,3962,11.47,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,簡美麗,無黨籍及未經政黨推薦,2,62,Y,NA,2498,7.23,8
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李正順,無黨籍及未經政黨推薦,1,66,N,NA,1632,48.05,1
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳貞亮,民主進步黨,1,62,Y,*,1764,51.94,1
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳春朝,民主進步黨,1,66,Y,*,1577,27.67,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃禎祥,民主進步黨,1,44,Y,*,2774,48.67,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃勝源,民主進步黨,1,50,Y,*,1348,23.65,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,蔡新將,無黨籍及未經政黨推薦,1,55,Y,NA,785,18.04,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,吳壽宗,無黨籍及未經政黨推薦,1,54,N,*,966,22.2,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳新賢,無黨籍及未經政黨推薦,1,65,N,*,867,19.93,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,吳啟春,無黨籍及未經政黨推薦,1,61,Y,NA,849,19.51,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,柯政隆,無黨籍及未經政黨推薦,1,62,Y,*,883,20.29,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,洪宗麒,無黨籍及未經政黨推薦,1,42,Y,*,2532,53.79,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,簡天屏,民主進步黨,1,58,Y,*,2175,46.2,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,董寶達,無黨籍及未經政黨推薦,1,71,Y,*,944,18.33,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李清科,無黨籍及未經政黨推薦,1,62,N,*,1311,25.46,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張永彰,中國國民黨,1,64,Y,*,1420,27.57,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,王憲政,無黨籍及未經政黨推薦,1,59,Y,NA,648,12.58,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,蘇瑞珉,無黨籍及未經政黨推薦,1,55,N,NA,826,16.04,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,徐淑亮,無黨籍及未經政黨推薦,2,64,N,*,445,25.09,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林信雄,無黨籍及未經政黨推薦,1,64,N,*,541,30.51,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,彭信文,無黨籍及未經政黨推薦,1,47,Y,NA,376,21.2,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,邱春櫻,無黨籍及未經政黨推薦,2,63,Y,*,411,23.18,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳清進,無黨籍及未經政黨推薦,1,62,Y,*,848,44.07,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,邱文貴,無黨籍及未經政黨推薦,1,66,Y,*,1076,55.92,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳榮隆,無黨籍及未經政黨推薦,1,58,N,*,931,23.61,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林慶冬,無黨籍及未經政黨推薦,1,55,N,NA,225,5.7,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳永松,民主進步黨,1,67,N,*,890,22.57,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,洪博誼,無黨籍及未經政黨推薦,1,41,N,*,1108,28.1,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,鄒天財,無黨籍及未經政黨推薦,1,62,Y,NA,788,19.98,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳國基,無黨籍及未經政黨推薦,1,63,N,*,1590,36.03,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張村鎮,無黨籍及未經政黨推薦,1,58,Y,*,1500,33.99,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林政男,無黨籍及未經政黨推薦,1,57,Y,*,1322,29.96,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,曾德榮,無黨籍及未經政黨推薦,1,60,Y,*,1081,27.36,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,劉維祥,無黨籍及未經政黨推薦,1,44,N,*,950,24.05,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,江明宗,無黨籍及未經政黨推薦,1,64,N,*,783,19.82,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃明來,無黨籍及未經政黨推薦,1,77,Y,NA,649,16.43,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,鄭明雨,無黨籍及未經政黨推薦,1,62,Y,NA,487,12.32,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘慈然,無黨籍及未經政黨推薦,2,56,N,NA,494,19.75,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘進丁,無黨籍及未經政黨推薦,1,63,Y,*,975,38.98,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘美燕,無黨籍及未經政黨推薦,2,51,Y,*,1032,41.26,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,鍾卓宏,無黨籍及未經政黨推薦,1,57,Y,*,1708,58.35,1
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張偉正,無黨籍及未經政黨推薦,1,51,N,NA,1219,41.64,1
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘文進,無黨籍及未經政黨推薦,1,59,N,NA,422,13.13,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,施長川,無黨籍及未經政黨推薦,1,67,N,*,640,19.91,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,羅紹華,無黨籍及未經政黨推薦,1,29,N,NA,55,1.71,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,余福兆,無黨籍及未經政黨推薦,1,55,N,NA,225,7,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳延瑜,無黨籍及未經政黨推薦,1,37,N,NA,580,18.04,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李李水,無黨籍及未經政黨推薦,1,67,Y,*,584,18.17,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張美純,無黨籍及未經政黨推薦,2,51,Y,*,708,22.02,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,賴俊憲,無黨籍及未經政黨推薦,1,45,N,*,512,40.69,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,吳進德,無黨籍及未經政黨推薦,1,50,Y,*,384,30.52,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,許世雄,無黨籍及未經政黨推薦,1,61,Y,NA,362,28.77,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林永豐,無黨籍及未經政黨推薦,1,58,N,NA,745,20.61,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林鳳春,無黨籍及未經政黨推薦,2,61,N,*,815,22.55,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,蕭海彬,無黨籍及未經政黨推薦,1,53,Y,NA,699,19.34,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,鄭永章,中國國民黨,1,65,Y,*,1354,37.47,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,郭再春,無黨籍及未經政黨推薦,1,62,Y,*,2010,59.6,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林順煌,民主進步黨,1,57,N,*,1362,40.39,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,郭建清,無黨籍及未經政黨推薦,1,53,N,NA,377,22.54,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,郭輝政,無黨籍及未經政黨推薦,1,60,N,*,535,31.99,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,郭茂良,無黨籍及未經政黨推薦,1,50,Y,*,760,45.45,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,阮興南,無黨籍及未經政黨推薦,1,76,N,NA,685,29.26,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,鄭文彬,無黨籍及未經政黨推薦,1,60,Y,*,909,38.82,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,阮茂益,無黨籍及未經政黨推薦,1,55,Y,*,747,31.9,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘明祥,無黨籍及未經政黨推薦,1,53,N,NA,74,4.5,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘林素月,無黨籍及未經政黨推薦,2,65,N,*,304,18.52,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林明達,無黨籍及未經政黨推薦,1,55,Y,NA,295,17.97,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林逢宜,無黨籍及未經政黨推薦,1,48,Y,*,467,28.45,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,郭玉山,無黨籍及未經政黨推薦,1,64,N,NA,168,10.23,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,鄧朝林,無黨籍及未經政黨推薦,1,72,N,*,333,20.29,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,葉寬銘,無黨籍及未經政黨推薦,1,59,Y,*,675,22.7,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林秋谷,民主進步黨,1,50,Y,*,824,27.71,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳雅昆,民主進步黨,1,56,Y,NA,597,20.08,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,賴文一,無黨籍及未經政黨推薦,1,53,N,*,877,29.49,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳國興,無黨籍及未經政黨推薦,1,51,N,*,615,41.41,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳坤木,無黨籍及未經政黨推薦,1,55,Y,NA,361,24.3,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳智雄,無黨籍及未經政黨推薦,1,51,Y,*,509,34.27,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張吉雄,無黨籍及未經政黨推薦,1,74,N,NA,390,46.48,1
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳政雄,無黨籍及未經政黨推薦,1,48,Y,*,449,53.51,1
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,徐振章,無黨籍及未經政黨推薦,1,58,Y,*,435,33.51,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,王彩華,無黨籍及未經政黨推薦,2,63,Y,*,540,41.6,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,朱俊輝,無黨籍及未經政黨推薦,1,63,N,NA,323,24.88,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳恒輝,無黨籍及未經政黨推薦,1,49,Y,*,372,23.76,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,王光盛,無黨籍及未經政黨推薦,1,57,N,*,468,29.9,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林讚來,無黨籍及未經政黨推薦,1,61,N,NA,37,2.36,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,柯大成,無黨籍及未經政黨推薦,1,43,N,NA,324,20.7,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,許典洲,無黨籍及未經政黨推薦,1,54,Y,*,364,23.25,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,謝雪鳳,中國國民黨,2,55,Y,*,4495,11.97,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,洪偉成,無黨籍及未經政黨推薦,1,43,N,NA,753,2,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林芬霞,無黨籍及未經政黨推薦,2,54,Y,NA,1613,4.29,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,蘇資婷,中國國民黨,2,42,N,*,4350,11.58,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳玉蘭,民主進步黨,2,65,Y,*,2120,5.64,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,王瑞芳,民主進步黨,1,54,N,NA,1547,4.12,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,蕭國亮,中國國民黨,1,60,Y,*,2758,7.34,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,任峻賢,中國國民黨,1,45,N,*,4407,11.74,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李漢鐘,無黨籍及未經政黨推薦,1,56,Y,*,3654,9.73,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,郭政民,民主進步黨,1,41,N,NA,1890,5.03,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,方國容,無黨籍及未經政黨推薦,1,49,N,NA,1516,4.03,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,錢權宏,無黨籍及未經政黨推薦,1,46,N,*,1896,5.05,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林韋呈,無黨籍及未經政黨推薦,1,49,Y,*,2024,5.39,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,劉林英美,無黨籍及未經政黨推薦,2,70,N,NA,1044,2.78,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,周志豪,民主進步黨,1,54,Y,NA,1441,3.83,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張耀文,民主進步黨,1,45,Y,*,2027,5.4,9
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,王鵬生,無黨籍及未經政黨推薦,1,58,N,NA,493,7.42,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,蘇忠平,無黨籍及未經政黨推薦,1,59,Y,*,1922,28.95,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林清發,民主進步黨,1,60,Y,*,2370,35.7,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,吳金福,中國國民黨,1,62,Y,*,1853,27.91,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,趙記明,無黨籍及未經政黨推薦,1,40,N,*,1044,20.15,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,盧榮生,無黨籍及未經政黨推薦,1,37,Y,NA,915,17.66,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,盧榮士,無黨籍及未經政黨推薦,1,56,Y,*,1035,19.98,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳進義,無黨籍及未經政黨推薦,1,51,N,*,1459,28.17,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張順天,無黨籍及未經政黨推薦,1,52,N,NA,726,14.01,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,毛民欽,無黨籍及未經政黨推薦,1,50,Y,*,2641,34.33,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,徐銘言,無黨籍及未經政黨推薦,1,56,Y,*,2724,35.41,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林仲勝,無黨籍及未經政黨推薦,1,58,Y,*,1909,24.81,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李德全,無黨籍及未經政黨推薦,1,51,N,NA,418,5.43,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,劉文山,無黨籍及未經政黨推薦,1,65,Y,NA,360,18.21,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,馮和源,無黨籍及未經政黨推薦,1,59,Y,*,441,22.31,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳勝隆,無黨籍及未經政黨推薦,1,57,N,*,787,39.82,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,楊永富,無黨籍及未經政黨推薦,1,48,Y,*,388,19.63,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳啟亮,無黨籍及未經政黨推薦,1,42,N,*,806,34.66,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,藍聰信,無黨籍及未經政黨推薦,1,49,Y,*,1519,65.33,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,謝見興,無黨籍及未經政黨推薦,1,51,N,*,1175,31.4,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,莊清和,民主進步黨,1,69,Y,NA,1036,27.69,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃國明,無黨籍及未經政黨推薦,1,33,N,NA,432,11.54,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,許燕受,中國國民黨,1,65,Y,*,1098,29.35,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳冬桂,無黨籍及未經政黨推薦,1,58,N,*,1217,58.96,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李錫忠,無黨籍及未經政黨推薦,1,53,N,*,847,41.03,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃仁谷,無黨籍及未經政黨推薦,1,42,Y,NA,1011,27.5,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,曾家鼎,無黨籍及未經政黨推薦,1,66,N,*,1151,31.31,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,許壽全,無黨籍及未經政黨推薦,1,63,Y,*,1100,29.92,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳建文,無黨籍及未經政黨推薦,1,52,N,NA,414,11.26,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,魏勝喜,無黨籍及未經政黨推薦,1,60,N,NA,244,6.13,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,沈淑玲,無黨籍及未經政黨推薦,2,49,N,NA,336,8.45,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,湯文生,民主進步黨,1,53,Y,*,828,20.82,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳明標,無黨籍及未經政黨推薦,1,51,Y,*,759,19.08,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,謝春香,無黨籍及未經政黨推薦,2,57,N,*,684,17.2,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,湯文記,無黨籍及未經政黨推薦,1,46,N,NA,89,2.23,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,謝秀瑛,無黨籍及未經政黨推薦,2,53,N,NA,421,10.58,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳平貴,無黨籍及未經政黨推薦,1,59,Y,*,615,15.46,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,郭麗珍,中國國民黨,2,54,Y,*,1865,18.53,5
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張金土,無黨籍及未經政黨推薦,1,61,Y,*,1437,14.28,5
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李進賢,無黨籍及未經政黨推薦,1,64,Y,*,2592,25.76,5
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,顏顯鑐,民主進步黨,1,51,Y,*,1307,12.99,5
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃子珉,無黨籍及未經政黨推薦,1,39,Y,*,1819,18.08,5
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張秀縁,無黨籍及未經政黨推薦,2,54,N,NA,1040,10.33,5
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘財榮,無黨籍及未經政黨推薦,1,50,N,NA,312,17.43,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘和源,無黨籍及未經政黨推薦,1,61,Y,*,445,24.87,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘建民,無黨籍及未經政黨推薦,1,42,Y,*,594,33.2,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,潘榮宗,無黨籍及未經政黨推薦,1,67,Y,*,438,24.48,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,郭俊卿,無黨籍及未經政黨推薦,1,53,N,NA,692,10.92,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,宋燕秋,無黨籍及未經政黨推薦,2,59,N,*,1594,25.17,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林吉良,無黨籍及未經政黨推薦,1,74,Y,*,1486,23.46,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,謝天下,無黨籍及未經政黨推薦,1,76,Y,*,1399,22.09,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳明山,無黨籍及未經政黨推薦,1,62,N,NA,1161,18.33,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳清華,無黨籍及未經政黨推薦,1,63,Y,*,432,21.57,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,羅崑龍,無黨籍及未經政黨推薦,1,67,Y,*,841,42,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃進財,無黨籍及未經政黨推薦,1,67,N,NA,307,15.33,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,羅雄裕,無黨籍及未經政黨推薦,1,63,Y,*,422,21.07,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,倪新福,無黨籍及未經政黨推薦,1,67,Y,*,549,46.25,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃登凱,無黨籍及未經政黨推薦,1,52,Y,NA,305,25.69,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林立,無黨籍及未經政黨推薦,1,50,N,*,323,27.21,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林進柱,無黨籍及未經政黨推薦,1,51,N,NA,10,0.84,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳進成,無黨籍及未經政黨推薦,1,45,N,NA,714,26.98,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李榮瑞,無黨籍及未經政黨推薦,1,67,Y,*,828,31.29,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,黃再團,無黨籍及未經政黨推薦,1,67,N,*,901,34.05,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林梅鄉,無黨籍及未經政黨推薦,2,67,N,NA,203,7.67,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳宏成,無黨籍及未經政黨推薦,1,48,N,*,366,22.38,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,洪文良,無黨籍及未經政黨推薦,1,59,Y,*,528,32.29,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林明義,無黨籍及未經政黨推薦,1,61,Y,NA,239,14.61,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,李聰明,無黨籍及未經政黨推薦,1,49,N,NA,74,4.52,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,許金國,無黨籍及未經政黨推薦,1,57,N,*,310,18.96,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,許允良,無黨籍及未經政黨推薦,1,54,N,NA,118,7.21,3
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,林昆明,無黨籍及未經政黨推薦,1,57,N,NA,296,20.96,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,陳水木,無黨籍及未經政黨推薦,1,68,Y,NA,184,13.03,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,張水潮,無黨籍及未經政黨推薦,1,45,N,*,566,40.08,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,屏東縣,白文宏,無黨籍及未經政黨推薦,1,39,N,*,366,25.92,2
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,宜蘭縣,陳志鴻,無黨籍及未經政黨推薦,1,42,N,*,1326,10.87,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,宜蘭縣,陳鴻源,中國國民黨,1,65,N,NA,842,6.9,4
2018 -鄉鎮市民代表,非直轄市,市民代表-區域,宜蘭縣,夏傳胤,無黨籍及未經政黨推薦,1,34,N,NA,849,6.96,4
